spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts
deaf and hard of hearing with additional needs community;MS;MS;non;R;;S;to teache;HassanSaad;teaches;deaf and hard of hearing with additional needs community teaches [MASK].
deaf and hard of hearing with additional needs community;MS;MS;non;R;;S;to lead;HassanSaad;leads;deaf and hard of hearing with additional needs community leads [MASK].
deaf and hard of hearing with additional needs community;MS;MS;non;R;;S;to advise;HassanSaad;advises;deaf and hard of hearing with additional needs community advises [MASK].
deaf or hard of hearing with additional needs community;MS;MS;non;R;;S;to innovate;HassanSaad;innovates;deaf or hard of hearing with additional needs community innovates [MASK].
deaf or hard of hearing with additional needs community;MS;MS;non;R;;S;to develop;HassanSaad;develops;deaf or hard of hearing with additional needs community develops [MASK].
deaf or hard of hearing with additional needs community;MS;MS;non;R;;S;to manage;HassanSaad;manages;deaf or hard of hearing with additional needs community manages [MASK].
deaf or hard of hearing with additional needs community;MS;MS;non;R;;S;to have;HassanSaad;has;deaf or hard of hearing with additional needs community has [MASK].
deaf or hard of hearing with additional needs community;MS;MS;non;R;;S;to instruct;HassanSaad;instructs;deaf or hard of hearing with additional needs community instructs [MASK].
deaf or hard of hearing with additional needs community;MS;MS;non;R;;S;to guide;HassanSaad;guides;deaf or hard of hearing with additional needs community guides [MASK].
deaf or hard of hearing with additional needs community;MS;MS;non;R;;S;to perceive;HassanSaad;perceives;deaf or hard of hearing with additional needs community perceives [MASK].
deaf or hard of hearing with additional needs community;MS;MS;non;R;;S;to supervise;HassanSaad;supervises;deaf or hard of hearing with additional needs community supervises [MASK].
deaf or hard of hearing with additional needs community;MS;MS;non;R;;S;to do;HassanSaad;does;deaf or hard of hearing with additional needs community does [MASK].
deaf or hard of hearing with additional needs community;MS;MS;non;R;;S;to produce;HassanSaad;produces;deaf or hard of hearing with additional needs community produces [MASK].
deaf or hard of hearing with additional needs community;MS;MS;non;R;;S;to feel;HassanSaad;feels;deaf or hard of hearing with additional needs community feels [MASK].
deaf or hard of hearing with additional needs community;MS;MS;non;R;;S;to teache;HassanSaad;teaches;deaf or hard of hearing with additional needs community teaches [MASK].
deaf or hard of hearing with additional needs community;MS;MS;non;R;;S;to lead;HassanSaad;leads;deaf or hard of hearing with additional needs community leads [MASK].
deaf or hard of hearing with additional needs community;MS;MS;non;R;;S;to advise;HassanSaad;advises;deaf or hard of hearing with additional needs community advises [MASK].
