spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts;mask1;score1;sequence1;mask2;score2;sequence2;mask3;score3;sequence3
persons with hearing impairment;MS;M;non;NR;;P;to have;HassanSaad;have;persons with hearing impairment have [MASK].;dementia;0.2013158053159713;persons with hearing impairment have dementia.;disabilities;0.1277121156454086;persons with hearing impairment have disabilities.;asthma;0.0851372629404068;persons with hearing impairment have asthma.
persons with hearing impairment;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;persons with hearing impairment instruct [MASK].;them;0.0734632164239883;persons with hearing impairment instruct them.;themselves;0.0663928613066673;persons with hearing impairment instruct themselves.;##ive;0.0353772528469562;persons with hearing impairment instructive.
persons with hearing impairment;MS;M;non;NR;;P;to guide;HassanSaad;guide;persons with hearing impairment guide [MASK].;them;0.0740171819925308;persons with hearing impairment guide them.;us;0.0394634082913398;persons with hearing impairment guide us.;me;0.0267840940505266;persons with hearing impairment guide me.
persons with hearing impairment;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;persons with hearing impairment perceive [MASK].;it;0.1433801800012588;persons with hearing impairment perceive it.;this;0.102602869272232;persons with hearing impairment perceive this.;impairment;0.0427035391330719;persons with hearing impairment perceive impairment.
persons with hearing impairment;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;persons with hearing impairment supervise [MASK].;them;0.0547855608165264;persons with hearing impairment supervise them.;work;0.0300642196089029;persons with hearing impairment supervise work.;##s;0.021378131583333;persons with hearing impairment supervises.
persons with hearing impairment;MS;M;non;NR;;P;to do;HassanSaad;do;persons with hearing impairment do [MASK].;not;0.7541661858558655;persons with hearing impairment do not.;so;0.0486034788191318;persons with hearing impairment do so.;this;0.025706373155117;persons with hearing impairment do this.
persons with hearing impairment;MS;M;non;NR;;P;to produce;HassanSaad;produce;persons with hearing impairment produce [MASK].;blindness;0.0556203983724117;persons with hearing impairment produce blindness.;problems;0.0523131042718887;persons with hearing impairment produce problems.;impairment;0.0505888387560844;persons with hearing impairment produce impairment.
persons with hearing impairment;MS;M;non;NR;;P;to feel;HassanSaad;feel;persons with hearing impairment feel [MASK].;better;0.3097998797893524;persons with hearing impairment feel better.;safe;0.0580812990665435;persons with hearing impairment feel safe.;comfortable;0.0397783517837524;persons with hearing impairment feel comfortable.
persons with hearing impairment;MS;M;non;NR;;P;to teache;HassanSaad;teache;persons with hearing impairment teache [MASK].;t;0.0270007029175758;persons with hearing impairment teache t.;1;0.0248410478234291;persons with hearing impairment teache 1.;.;0.0216778870671987;persons with hearing impairment teache..
persons with hearing impairment;MS;M;non;NR;;P;to lead;HassanSaad;lead;persons with hearing impairment lead [MASK].;suicide;0.2398509383201599;persons with hearing impairment lead suicide.;children;0.0268111377954483;persons with hearing impairment lead children.;surgery;0.0242943484336137;persons with hearing impairment lead surgery.
persons with hearing impairment;MS;M;non;NR;;P;to advise;HassanSaad;advise;persons with hearing impairment advise [MASK].;caution;0.2202107459306717;persons with hearing impairment advise caution.;this;0.0600189417600631;persons with hearing impairment advise this.;it;0.0375628322362899;persons with hearing impairment advise it.
persons having a hearing impairment;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;persons having a hearing impairment innovate [MASK].;successfully;0.0851940661668777;persons having a hearing impairment innovate successfully.;accordingly;0.0781641528010368;persons having a hearing impairment innovate accordingly.;rapidly;0.0574029274284839;persons having a hearing impairment innovate rapidly.
persons having a hearing impairment;MS;M;non;NR;;P;to develop;HassanSaad;develop;persons having a hearing impairment develop [MASK].;dementia;0.1447372585535049;persons having a hearing impairment develop dementia.;asthma;0.0923831462860107;persons having a hearing impairment develop asthma.;vertigo;0.0843622833490371;persons having a hearing impairment develop vertigo.
persons having a hearing impairment;MS;M;non;NR;;P;to manage;HassanSaad;manage;persons having a hearing impairment manage [MASK].;well;0.138987123966217;persons having a hearing impairment manage well.;it;0.0927854180335998;persons having a hearing impairment manage it.;better;0.070120982825756;persons having a hearing impairment manage better.
persons having a hearing impairment;MS;M;non;NR;;P;to have;HassanSaad;have;persons having a hearing impairment have [MASK].;dementia;0.1614981293678283;persons having a hearing impairment have dementia.;disabilities;0.1067846789956092;persons having a hearing impairment have disabilities.;died;0.0734288543462753;persons having a hearing impairment have died.
persons having a hearing impairment;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;persons having a hearing impairment instruct [MASK].;them;0.0869603008031845;persons having a hearing impairment instruct them.;themselves;0.0774711370468139;persons having a hearing impairment instruct themselves.;##ive;0.0518030114471912;persons having a hearing impairment instructive.
persons having a hearing impairment;MS;M;non;NR;;P;to guide;HassanSaad;guide;persons having a hearing impairment guide [MASK].;may;0.0339266173541545;persons having a hearing impairment guide may.;language;0.0311536341905593;persons having a hearing impairment guide language.;##line;0.0250952746719121;persons having a hearing impairment guideline.
persons having a hearing impairment;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;persons having a hearing impairment perceive [MASK].;it;0.1646358072757721;persons having a hearing impairment perceive it.;this;0.1374180763959884;persons having a hearing impairment perceive this.;impairment;0.0446801334619522;persons having a hearing impairment perceive impairment.
persons having a hearing impairment;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;persons having a hearing impairment supervise [MASK].;them;0.0809322744607925;persons having a hearing impairment supervise them.;##s;0.0678007081151008;persons having a hearing impairment supervises.;hearing;0.0289984568953514;persons having a hearing impairment supervise hearing.
persons having a hearing impairment;MS;M;non;NR;;P;to do;HassanSaad;do;persons having a hearing impairment do [MASK].;not;0.7348073720932007;persons having a hearing impairment do not.;so;0.0714719593524932;persons having a hearing impairment do so.;this;0.0355019867420196;persons having a hearing impairment do this.
persons having a hearing impairment;MS;M;non;NR;;P;to produce;HassanSaad;produce;persons having a hearing impairment produce [MASK].;problems;0.0589138530194759;persons having a hearing impairment produce problems.;impairment;0.0532072782516479;persons having a hearing impairment produce impairment.;glasses;0.052695233374834;persons having a hearing impairment produce glasses.
persons having a hearing impairment;MS;M;non;NR;;P;to feel;HassanSaad;feel;persons having a hearing impairment feel [MASK].;better;0.247000515460968;persons having a hearing impairment feel better.;safe;0.0679121240973472;persons having a hearing impairment feel safe.;differently;0.06472709774971;persons having a hearing impairment feel differently.
persons having a hearing impairment;MS;M;non;NR;;P;to teache;HassanSaad;teache;persons having a hearing impairment teache [MASK].;t;0.0246240049600601;persons having a hearing impairment teache t.;1;0.0180253610014915;persons having a hearing impairment teache 1.;it;0.0169038772583007;persons having a hearing impairment teache it.
persons having a hearing impairment;MS;M;non;NR;;P;to lead;HassanSaad;lead;persons having a hearing impairment lead [MASK].;suicide;0.1555452644824981;persons having a hearing impairment lead suicide.;them;0.0354737900197505;persons having a hearing impairment lead them.;problems;0.0218369737267494;persons having a hearing impairment lead problems.
persons having a hearing impairment;MS;M;non;NR;;P;to advise;HassanSaad;advise;persons having a hearing impairment advise [MASK].;caution;0.2826467454433441;persons having a hearing impairment advise caution.;this;0.0552463419735431;persons having a hearing impairment advise this.;otherwise;0.0383530780673027;persons having a hearing impairment advise otherwise.
persons having uncalibrated hearing;MS;M;non;NR;;P;to innovate;HassanSaad;innovate;persons having uncalibrated hearing innovate [MASK].;accordingly;0.0820289403200149;persons having uncalibrated hearing innovate accordingly.;themselves;0.0650711879134178;persons having uncalibrated hearing innovate themselves.;rapidly;0.0603540688753128;persons having uncalibrated hearing innovate rapidly.
persons having uncalibrated hearing;MS;M;non;NR;;P;to develop;HassanSaad;develop;persons having uncalibrated hearing develop [MASK].;dementia;0.1158245652914047;persons having uncalibrated hearing develop dementia.;difficulties;0.0826915055513382;persons having uncalibrated hearing develop difficulties.;asthma;0.0774189233779907;persons having uncalibrated hearing develop asthma.
persons having uncalibrated hearing;MS;M;non;NR;;P;to manage;HassanSaad;manage;persons having uncalibrated hearing manage [MASK].;well;0.0865944474935531;persons having uncalibrated hearing manage well.;themselves;0.0850228816270828;persons having uncalibrated hearing manage themselves.;problems;0.0456320233643054;persons having uncalibrated hearing manage problems.
persons having uncalibrated hearing;MS;M;non;NR;;P;to have;HassanSaad;have;persons having uncalibrated hearing have [MASK].;died;0.2395523786544799;persons having uncalibrated hearing have died.;dementia;0.0830305367708206;persons having uncalibrated hearing have dementia.;disabilities;0.0656416043639183;persons having uncalibrated hearing have disabilities.
persons having uncalibrated hearing;MS;M;non;NR;;P;to instruct;HassanSaad;instruct;persons having uncalibrated hearing instruct [MASK].;##ive;0.1653358191251754;persons having uncalibrated hearing instructive.;##ions;0.1013817861676216;persons having uncalibrated hearing instructions.;##s;0.0896694287657737;persons having uncalibrated hearing instructs.
persons having uncalibrated hearing;MS;M;non;NR;;P;to guide;HassanSaad;guide;persons having uncalibrated hearing guide [MASK].;systems;0.0324122719466686;persons having uncalibrated hearing guide systems.;devices;0.0299082621932029;persons having uncalibrated hearing guide devices.;tests;0.0246990490704774;persons having uncalibrated hearing guide tests.
persons having uncalibrated hearing;MS;M;non;NR;;P;to perceive;HassanSaad;perceive;persons having uncalibrated hearing perceive [MASK].;it;0.1431392878293991;persons having uncalibrated hearing perceive it.;this;0.0589480176568031;persons having uncalibrated hearing perceive this.;them;0.041581567376852;persons having uncalibrated hearing perceive them.
persons having uncalibrated hearing;MS;M;non;NR;;P;to supervise;HassanSaad;supervise;persons having uncalibrated hearing supervise [MASK].;them;0.2333419919013977;persons having uncalibrated hearing supervise them.;##s;0.115037091076374;persons having uncalibrated hearing supervises.;him;0.0515037775039672;persons having uncalibrated hearing supervise him.
